Price,Metro station,Minutes to metro,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Apartment_type_Digit,Region_Digit,Renovation_N_Cosmetic,Renovation_N_Designer,Renovation_N_European-style renovation,Renovation_N_Without renovation,Living_share,Kitchen_share,Is_first_floor
8375730.0,Братиславская,13.0,1.0,44.79,17.5,11.7,9.0,16,1,1,1,0,0,0,0.39071221254744365,0.261219022103148,0
8005470.0,Братиславская,13.0,1.0,42.81,16.4,13.2,9.0,16,1,1,1,0,0,0,0.38308806353655683,0.30833917309039943,0
8411640.0,Братиславская,13.0,1.0,44.04,14.0,17.9,12.0,16,1,1,1,0,0,0,0.31789282470481384,0.40644868301544046,0
8411640.0,Братиславская,13.0,1.0,44.04,14.0,17.9,13.0,16,1,1,1,0,0,0,0.31789282470481384,0.40644868301544046,0
8176710.0,Братиславская,13.0,1.0,42.81,16.4,13.2,13.0,16,1,1,1,0,0,0,0.38308806353655683,0.30833917309039943,0
8411640.0,Братиславская,13.0,1.0,44.04,14.0,17.9,14.0,16,1,1,1,0,0,0,0.31789282470481384,0.40644868301544046,0
8554890.0,Братиславская,13.0,1.0,44.79,17.5,11.7,14.0,16,1,1,1,0,0,0,0.39071221254744365,0.261219022103148,0
8411640.0,Братиславская,13.0,1.0,44.04,14.0,17.9,15.0,16,1,1,1,0,0,0,0.31789282470481384,0.40644868301544046,0
6556000.0,Братиславская,13.0,0.0,32.78,22.2,9.4,2.0,16,1,1,1,0,0,0,0.6772422208663819,0.2867602196461257,0
7750880.0,Братиславская,13.0,1.0,40.16,16.4,10.0,4.0,16,1,1,1,0,0,0,0.40836653386454186,0.24900398406374505,0
7750880.0,Братиславская,13.0,1.0,40.16,16.4,10.0,6.0,16,1,1,1,0,0,0,0.40836653386454186,0.24900398406374505,0
7750880.0,Братиславская,13.0,1.0,40.16,16.4,10.0,8.0,16,1,1,1,0,0,0,0.40836653386454186,0.24900398406374505,0
6687120.0,Братиславская,13.0,0.0,32.78,22.2,9.4,12.0,16,1,1,1,0,0,0,0.6772422208663819,0.2867602196461257,0
7831200.0,Братиславская,13.0,1.0,40.16,16.4,10.0,14.0,16,1,1,1,0,0,0,0.40836653386454186,0.24900398406374505,0
7831200.0,Братиславская,13.0,1.0,40.16,16.4,10.0,15.0,16,1,1,1,0,0,0,0.40836653386454186,0.24900398406374505,0
12372500.0,Братиславская,13.0,2.0,70.7,33.3,14.5,16.0,16,1,1,1,0,0,0,0.47100424328147095,0.2050919377652051,0
8465490.0,Братиславская,13.0,1.0,45.27,14.2,18.3,2.0,16,1,1,1,0,0,0,0.3136735144687431,0.4042412193505633,0
8465490.0,Братиславская,13.0,1.0,45.27,14.2,18.3,8.0,16,1,1,1,0,0,0,0.3136735144687431,0.4042412193505633,0
8646570.0,Братиславская,13.0,1.0,45.27,14.2,18.3,12.0,16,1,1,1,0,0,0,0.3136735144687431,0.4042412193505633,0
8646570.0,Братиславская,13.0,1.0,45.27,14.2,18.3,13.0,16,1,1,1,0,0,0,0.3136735144687431,0.4042412193505633,0
8646570.0,Братиславская,13.0,1.0,45.27,14.2,18.3,14.0,16,1,1,1,0,0,0,0.3136735144687431,0.4042412193505633,0
8827650.0,Братиславская,13.0,1.0,45.27,14.2,18.3,16.0,16,1,1,1,0,0,0,0.3136735144687431,0.4042412193505633,0
8827650.0,Братиславская,13.0,1.0,45.27,14.2,18.3,17.0,16,1,1,1,0,0,0,0.3136735144687431,0.4042412193505633,0
8827650.0,Братиславская,13.0,1.0,45.27,14.2,18.3,20.0,16,1,1,1,0,0,0,0.3136735144687431,0.4042412193505633,0
11278750.0,Братиславская,13.0,2.0,64.45,32.6,14.2,22.0,16,1,1,1,0,0,0,0.5058184639255237,0.2203258339798293,0
8827650.0,Братиславская,13.0,1.0,45.27,14.2,18.3,22.0,16,1,1,1,0,0,0,0.3136735144687431,0.4042412193505633,0
11278750.0,Братиславская,13.0,2.0,64.45,32.6,14.2,23.0,16,1,1,1,0,0,0,0.5058184639255237,0.2203258339798293,0
11278750.0,Братиславская,13.0,2.0,64.45,32.6,14.2,24.0,16,1,1,1,0,0,0,0.5058184639255237,0.2203258339798293,0
8827650.0,Братиславская,13.0,1.0,45.27,14.2,18.3,24.0,16,1,1,1,0,0,0,0.3136735144687431,0.4042412193505633,0
11278750.0,Братиславская,13.0,2.0,64.45,32.6,14.2,25.0,16,1,1,1,0,0,0,0.5058184639255237,0.2203258339798293,0
8375730.0,Братиславская,13.0,1.0,44.79,17.5,11.7,8.0,16,1,1,1,0,0,0,0.39071221254744365,0.261219022103148,0
8176710.0,Братиславская,13.0,1.0,42.81,16.4,13.2,11.0,16,1,1,1,0,0,0,0.38308806353655683,0.30833917309039943,0
8587800.0,Братиславская,13.0,1.0,44.04,14.0,17.9,16.0,16,1,1,1,0,0,0,0.31789282470481384,0.40644868301544046,0
8312150.0,Братиславская,13.0,1.0,44.45,13.9,18.0,2.0,16,1,1,1,0,0,0,0.312710911136108,0.40494938132733405,0
8312150.0,Братиславская,13.0,1.0,44.45,13.9,18.0,4.0,16,1,1,1,0,0,0,0.312710911136108,0.40494938132733405,0
10721900.0,Братиславская,13.0,2.0,63.07,24.5,17.6,2.0,16,1,1,1,0,0,0,0.38845726970033295,0.2790550182337086,0
9751000.0,Братиславская,13.0,2.0,55.72,30.9,9.0,2.0,16,1,1,1,0,0,0,0.5545585068198133,0.1615218951902369,0
11250600.0,Братиславская,13.0,2.0,66.18,32.9,14.2,2.0,16,1,1,1,0,0,0,0.4971290420066485,0.2145663342399516,0
9751000.0,Братиславская,13.0,2.0,55.72,30.9,9.0,4.0,16,1,1,1,0,0,0,0.5545585068198133,0.1615218951902369,0
11250600.0,Братиславская,13.0,2.0,66.18,32.9,14.2,6.0,16,1,1,1,0,0,0,0.4971290420066485,0.2145663342399516,0
10456700.0,Братиславская,13.0,2.0,61.51,28.2,16.4,8.0,16,1,1,1,0,0,0,0.4584620386928955,0.2666233132823931,0
11382960.0,Братиславская,13.0,2.0,66.18,32.9,14.2,14.0,16,1,1,1,0,0,0,0.4971290420066485,0.2145663342399516,0
10577400.0,Братиславская,13.0,2.0,62.22,32.1,10.7,6.0,16,1,1,1,0,0,0,0.5159112825458052,0.1719704275152684,0
10577400.0,Братиславская,13.0,2.0,62.22,32.1,10.7,8.0,16,1,1,1,0,0,0,0.5159112825458052,0.1719704275152684,0
10677700.0,Братиславская,13.0,2.0,62.81,33.3,11.7,8.0,16,1,1,1,0,0,0,0.5301703550390064,0.18627607068938065,0
10803320.0,Братиславская,13.0,2.0,62.81,33.3,11.7,12.0,16,1,1,1,0,0,0,0.5301703550390064,0.18627607068938065,0
10701840.0,Братиславская,13.0,2.0,62.22,32.1,10.7,14.0,16,1,1,1,0,0,0,0.5159112825458052,0.1719704275152684,0
10803320.0,Братиславская,13.0,2.0,62.81,33.3,11.7,14.0,16,1,1,1,0,0,0,0.5301703550390064,0.18627607068938065,0
14473080.0,Братиславская,13.0,3.0,89.34,54.0,13.7,2.0,16,1,1,1,0,0,0,0.6044325050369376,0.1533467651667786,0
11789500.0,Братиславская,13.0,2.0,69.35,28.1,21.3,2.0,16,1,1,1,0,0,0,0.4051910598413843,0.3071377072819034,0
10390400.0,Братиславская,13.0,2.0,61.12,28.1,12.6,2.0,16,1,1,1,0,0,0,0.4597513089005236,0.206151832460733,0
12190700.0,Братиславская,13.0,2.0,71.71,33.3,14.5,2.0,16,1,1,1,0,0,0,0.46437038070004183,0.20220331892344165,0
14473080.0,Братиславская,13.0,3.0,89.34,54.0,13.7,6.0,16,1,1,1,0,0,0,0.6044325050369376,0.1533467651667786,0
13672800.0,Братиславская,13.0,3.0,84.4,50.7,10.0,6.0,16,1,1,1,0,0,0,0.6007109004739336,0.11848341232227487,0
11789500.0,Братиславская,13.0,2.0,69.35,28.1,21.3,8.0,16,1,1,1,0,0,0,0.4051910598413843,0.3071377072819034,0
10390400.0,Братиславская,13.0,2.0,61.12,28.1,12.6,8.0,16,1,1,1,0,0,0,0.4597513089005236,0.206151832460733,0
13672800.0,Братиславская,13.0,3.0,84.4,50.7,10.0,8.0,16,1,1,1,0,0,0,0.6007109004739336,0.11848341232227487,0
10390400.0,Братиславская,13.0,2.0,61.12,28.1,12.6,10.0,16,1,1,1,0,0,0,0.4597513089005236,0.206151832460733,0
11928200.0,Братиславская,13.0,2.0,69.35,28.1,21.3,12.0,16,1,1,1,0,0,0,0.4051910598413843,0.3071377072819034,0
12334120.0,Братиславская,13.0,2.0,71.71,33.3,14.5,12.0,16,1,1,1,0,0,0,0.46437038070004183,0.20220331892344165,0
12160400.0,Братиславская,13.0,2.0,70.7,33.3,14.5,14.0,16,1,1,1,0,0,0,0.47100424328147095,0.2050919377652051,0
12798000.0,Братиславская,13.0,3.0,79.0,51.4,9.3,4.0,16,1,1,1,0,0,0,0.6506329113924051,0.11772151898734177,0
10956500.0,Братиславская,13.0,2.0,64.45,32.6,14.2,2.0,16,1,1,1,0,0,0,0.5058184639255237,0.2203258339798293,0
10130300.0,Братиславская,13.0,2.0,59.59,27.2,16.7,2.0,16,1,1,1,0,0,0,0.45645242490350724,0.28024836381943274,0
10956500.0,Братиславская,13.0,2.0,64.45,32.6,14.2,4.0,16,1,1,1,0,0,0,0.5058184639255237,0.2203258339798293,0
10667500.0,Братиславская,13.0,2.0,62.75,24.8,17.5,4.0,16,1,1,1,0,0,0,0.3952191235059761,0.2788844621513944,0
10956500.0,Братиславская,13.0,2.0,64.45,32.6,14.2,6.0,16,1,1,1,0,0,0,0.5058184639255237,0.2203258339798293,0
11635800.0,Братиславская,13.0,3.0,70.95,43.0,10.2,6.0,16,1,1,1,0,0,0,0.6060606060606061,0.14376321353065538,0
11635800.0,Братиславская,13.0,3.0,70.95,43.0,10.2,8.0,16,1,1,1,0,0,0,0.6060606060606061,0.14376321353065538,0
11271000.0,Братиславская,13.0,2.0,66.3,26.3,19.9,10.0,16,1,1,1,0,0,0,0.3966817496229261,0.30015082956259426,0
9918390.0,Братиславская,13.0,2.0,55.41,30.8,9.0,12.0,16,1,1,1,0,0,0,0.5558563436202852,0.16242555495397942,0
11403600.0,Братиславская,13.0,2.0,66.3,26.3,19.9,12.0,16,1,1,1,0,0,0,0.3966817496229261,0.30015082956259426,0
10249480.0,Братиславская,13.0,2.0,59.59,27.2,16.7,14.0,16,1,1,1,0,0,0,0.45645242490350724,0.28024836381943274,0
10577400.0,Братиславская,13.0,2.0,62.22,32.1,10.7,2.0,16,1,1,1,0,0,0,0.5159112825458052,0.1719704275152684,0
10577400.0,Братиславская,13.0,2.0,62.22,32.1,10.7,4.0,16,1,1,1,0,0,0,0.5159112825458052,0.1719704275152684,0
10677700.0,Братиславская,13.0,2.0,62.81,33.3,11.7,6.0,16,1,1,1,0,0,0,0.5301703550390064,0.18627607068938065,0
10577400.0,Братиславская,13.0,2.0,62.22,32.1,10.7,8.0,16,1,1,1,0,0,0,0.5159112825458052,0.1719704275152684,0
10677700.0,Братиславская,13.0,2.0,62.81,33.3,11.7,8.0,16,1,1,1,0,0,0,0.5301703550390064,0.18627607068938065,0
10701840.0,Братиславская,13.0,2.0,62.22,32.1,10.7,12.0,16,1,1,1,0,0,0,0.5159112825458052,0.1719704275152684,0
10460100.0,Братиславская,13.0,2.0,61.53,28.5,16.7,2.0,16,1,1,1,0,0,0,0.46318868844466116,0.27141231919388914,0
9754500.0,Братиславская,13.0,2.0,55.74,31.2,9.0,2.0,16,1,1,1,0,0,0,0.5597416576964478,0.16146393972012915,0
10583160.0,Братиславская,13.0,2.0,61.53,28.5,16.7,12.0,16,1,1,1,0,0,0,0.46318868844466116,0.27141231919388914,0
7237500.0,Депо,19.0,1.0,37.5,14.1,11.3,2.0,11,1,1,1,0,0,0,0.376,0.30133333333333334,0
8332720.0,Депо,19.0,1.0,44.56,13.9,18.5,4.0,11,1,1,1,0,0,0,0.3119389587073609,0.41517055655296226,0
8332720.0,Депо,19.0,1.0,44.56,13.9,18.5,5.0,11,1,1,1,0,0,0,0.3119389587073609,0.41517055655296226,0
7237500.0,Депо,19.0,1.0,37.5,14.1,11.3,7.0,11,1,1,1,0,0,0,0.376,0.30133333333333334,0
7237500.0,Депо,19.0,1.0,37.5,14.1,11.3,8.0,11,1,1,1,0,0,0,0.376,0.30133333333333334,0
8510960.0,Депо,19.0,1.0,44.56,13.9,18.5,11.0,11,1,1,1,0,0,0,0.3119389587073609,0.41517055655296226,0
8510960.0,Депо,19.0,1.0,44.56,13.9,18.5,13.0,11,1,1,1,0,0,0,0.3119389587073609,0.41517055655296226,0
8510960.0,Депо,19.0,1.0,44.56,13.9,18.5,15.0,11,1,1,1,0,0,0,0.3119389587073609,0.41517055655296226,0
7462500.0,Депо,19.0,1.0,37.5,14.1,11.3,16.0,11,1,1,1,0,0,0,0.376,0.30133333333333334,0
8689200.0,Депо,19.0,1.0,44.56,13.9,18.5,17.0,11,1,1,1,0,0,0,0.3119389587073609,0.41517055655296226,0
11604250.0,Депо,19.0,2.0,66.31,33.3,14.2,17.0,11,1,1,1,0,0,0,0.5021866988387874,0.21414567938470816,0
8689200.0,Депо,19.0,1.0,44.56,13.9,18.5,18.0,11,1,1,1,0,0,0,0.3119389587073609,0.41517055655296226,0
6994850.0,Депо,19.0,1.0,35.15,17.6,8.8,18.0,11,1,1,1,0,0,0,0.5007112375533429,0.25035561877667145,0
11604250.0,Депо,19.0,2.0,66.31,33.3,14.2,18.0,11,1,1,1,0,0,0,0.5021866988387874,0.21414567938470816,0
8689200.0,Депо,19.0,1.0,44.56,13.9,18.5,19.0,11,1,1,1,0,0,0,0.3119389587073609,0.41517055655296226,0
7462500.0,Депо,19.0,1.0,37.5,14.1,11.3,19.0,11,1,1,1,0,0,0,0.376,0.30133333333333334,0
7462500.0,Депо,19.0,1.0,37.5,14.1,11.3,21.0,11,1,1,1,0,0,0,0.376,0.30133333333333334,0
6994850.0,Депо,19.0,1.0,35.15,17.6,8.8,22.0,11,1,1,1,0,0,0,0.5007112375533429,0.25035561877667145,0
11604250.0,Депо,19.0,2.0,66.31,33.3,14.2,22.0,11,1,1,1,0,0,0,0.5021866988387874,0.21414567938470816,0
11604250.0,Депо,19.0,2.0,66.31,33.3,14.2,23.0,11,1,1,1,0,0,0,0.5021866988387874,0.21414567938470816,0
8689200.0,Депо,19.0,1.0,44.56,13.9,18.5,25.0,11,1,1,1,0,0,0,0.3119389587073609,0.41517055655296226,0
8242960.0,Депо,19.0,1.0,44.08,14.0,18.5,2.0,11,1,1,1,0,0,0,0.3176043557168784,0.41969147005444646,0
5736000.0,Депо,19.0,0.0,28.68,18.6,9.0,2.0,11,1,1,1,0,0,0,0.6485355648535566,0.3138075313807531,0
7121700.0,Депо,19.0,1.0,36.9,14.0,11.2,3.0,11,1,1,1,0,0,0,0.3794037940379404,0.3035230352303523,0
8218650.0,Депо,19.0,1.0,43.95,17.3,12.0,4.0,11,1,1,1,0,0,0,0.39362912400455063,0.27303754266211605,0
8041000.0,Депо,19.0,1.0,43.0,16.4,13.5,4.0,11,1,1,1,0,0,0,0.38139534883720927,0.313953488372093,0
8242960.0,Депо,19.0,1.0,44.08,14.0,18.5,5.0,11,1,1,1,0,0,0,0.3176043557168784,0.41969147005444646,0
8218650.0,Депо,19.0,1.0,43.95,17.3,12.0,5.0,11,1,1,1,0,0,0,0.39362912400455063,0.27303754266211605,0
8041000.0,Депо,19.0,1.0,43.0,16.4,13.5,6.0,11,1,1,1,0,0,0,0.38139534883720927,0.313953488372093,0
8218650.0,Депо,19.0,1.0,43.95,17.3,12.0,7.0,11,1,1,1,0,0,0,0.39362912400455063,0.27303754266211605,0
8218650.0,Депо,19.0,1.0,43.95,17.3,12.0,8.0,11,1,1,1,0,0,0,0.39362912400455063,0.27303754266211605,0
8041000.0,Депо,19.0,1.0,43.0,16.4,13.5,9.0,11,1,1,1,0,0,0,0.38139534883720927,0.313953488372093,0
8242960.0,Депо,19.0,1.0,44.08,14.0,18.5,10.0,11,1,1,1,0,0,0,0.3176043557168784,0.41969147005444646,0
7121700.0,Депо,19.0,1.0,36.9,14.0,11.2,10.0,11,1,1,1,0,0,0,0.3794037940379404,0.3035230352303523,0
8218650.0,Депо,19.0,1.0,43.95,17.3,12.0,10.0,11,1,1,1,0,0,0,0.39362912400455063,0.27303754266211605,0
8041000.0,Депо,19.0,1.0,43.0,16.4,13.5,10.0,11,1,1,1,0,0,0,0.38139534883720927,0.313953488372093,0
8419280.0,Депо,19.0,1.0,44.08,14.0,18.5,12.0,11,1,1,1,0,0,0,0.3176043557168784,0.41969147005444646,0
5538600.0,Депо,19.0,0.0,27.15,17.6,8.9,12.0,11,1,1,1,0,0,0,0.6482504604051567,0.32780847145488035,0
8213000.0,Депо,19.0,1.0,43.0,16.4,13.5,12.0,11,1,1,1,0,0,0,0.38139534883720927,0.313953488372093,0
8419280.0,Депо,19.0,1.0,44.08,14.0,18.5,13.0,11,1,1,1,0,0,0,0.3176043557168784,0.41969147005444646,0
5559000.0,Депо,19.0,0.0,27.25,17.6,8.9,13.0,11,1,1,1,0,0,0,0.6458715596330276,0.326605504587156,0
8394450.0,Депо,19.0,1.0,43.95,17.3,12.0,13.0,11,1,1,1,0,0,0,0.39362912400455063,0.27303754266211605,0
8213000.0,Депо,19.0,1.0,43.0,16.4,13.5,13.0,11,1,1,1,0,0,0,0.38139534883720927,0.313953488372093,0
8213000.0,Депо,19.0,1.0,43.0,16.4,13.5,14.0,11,1,1,1,0,0,0,0.38139534883720927,0.313953488372093,0
8419280.0,Депо,19.0,1.0,44.08,14.0,18.5,15.0,11,1,1,1,0,0,0,0.3176043557168784,0.41969147005444646,0
8394450.0,Депо,19.0,1.0,43.95,17.3,12.0,15.0,11,1,1,1,0,0,0,0.39362912400455063,0.27303754266211605,0
7457520.0,Депо,19.0,1.0,38.64,16.0,10.0,2.0,11,1,1,1,0,0,0,0.41407867494824013,0.2587991718426501,0
8381340.0,Депо,19.0,1.0,44.82,16.3,15.4,2.0,11,1,1,1,0,0,0,0.3636769299419902,0.3435966086568496,0
7434360.0,Депо,19.0,1.0,38.52,16.0,10.0,3.0,11,1,1,1,0,0,0,0.41536863966770504,0.25960539979231567,0
8381340.0,Депо,19.0,1.0,44.82,16.3,15.4,3.0,11,1,1,1,0,0,0,0.3636769299419902,0.3435966086568496,0
7434360.0,Депо,19.0,1.0,38.52,16.0,10.0,4.0,11,1,1,1,0,0,0,0.41536863966770504,0.25960539979231567,0
7457520.0,Депо,19.0,1.0,38.64,16.0,10.0,7.0,11,1,1,1,0,0,0,0.41407867494824013,0.2587991718426501,0
8381340.0,Депо,19.0,1.0,44.82,16.3,15.4,7.0,11,1,1,1,0,0,0,0.3636769299419902,0.3435966086568496,0
7434360.0,Депо,19.0,1.0,38.52,16.0,10.0,8.0,11,1,1,1,0,0,0,0.41536863966770504,0.25960539979231567,0
7434360.0,Депо,19.0,1.0,38.52,16.0,10.0,9.0,11,1,1,1,0,0,0,0.41536863966770504,0.25960539979231567,0
6344400.0,Депо,19.0,0.0,31.1,21.0,9.2,12.0,11,1,1,1,0,0,0,0.67524115755627,0.2958199356913183,0
7511400.0,Депо,19.0,1.0,38.52,16.0,10.0,13.0,11,1,1,1,0,0,0,0.41536863966770504,0.25960539979231567,0
12052040.0,Депо,19.0,2.0,70.07,32.3,14.5,15.0,11,1,1,1,0,0,0,0.46096760382474666,0.20693592122163554,0
7511400.0,Депо,19.0,1.0,38.52,16.0,10.0,15.0,11,1,1,1,0,0,0,0.41536863966770504,0.25960539979231567,0
7218200.0,Депо,19.0,1.0,37.4,13.7,11.0,2.0,11,1,1,1,0,0,0,0.3663101604278075,0.29411764705882354,0
8633790.0,Депо,19.0,1.0,46.17,14.2,18.7,3.0,11,1,1,1,0,0,0,0.30755902100931337,0.4050249079488845,0
8633790.0,Депо,19.0,1.0,46.17,14.2,18.7,5.0,11,1,1,1,0,0,0,0.30755902100931337,0.4050249079488845,0
5570000.0,Депо,19.0,0.0,27.85,17.9,8.9,7.0,11,1,1,1,0,0,0,0.6427289048473966,0.31956912028725315,0
8633790.0,Депо,19.0,1.0,46.17,14.2,18.7,7.0,11,1,1,1,0,0,0,0.30755902100931337,0.4050249079488845,0
8633790.0,Депо,19.0,1.0,46.17,14.2,18.7,8.0,11,1,1,1,0,0,0,0.30755902100931337,0.4050249079488845,0
5570000.0,Депо,19.0,0.0,27.85,17.9,8.9,10.0,11,1,1,1,0,0,0,0.6427289048473966,0.31956912028725315,0
8818470.0,Депо,19.0,1.0,46.17,14.2,18.7,13.0,11,1,1,1,0,0,0,0.30755902100931337,0.4050249079488845,0
11760000.0,Депо,19.0,2.0,67.2,36.1,10.5,16.0,11,1,1,1,0,0,0,0.5372023809523809,0.15625,0
11786250.0,Депо,19.0,2.0,67.35,34.1,14.2,17.0,11,1,1,1,0,0,0,0.5063103192279139,0.21083890126206387,0
11760000.0,Депо,19.0,2.0,67.2,36.1,10.5,18.0,11,1,1,1,0,0,0,0.5372023809523809,0.15625,0
11786250.0,Депо,19.0,2.0,67.35,34.1,14.2,20.0,11,1,1,1,0,0,0,0.5063103192279139,0.21083890126206387,0
11786250.0,Депо,19.0,2.0,67.35,34.1,14.2,21.0,11,1,1,1,0,0,0,0.5063103192279139,0.21083890126206387,0
11786250.0,Депо,19.0,2.0,67.35,34.1,14.2,23.0,11,1,1,1,0,0,0,0.5063103192279139,0.21083890126206387,0
5792800.0,Депо,19.0,0.0,27.85,17.9,8.9,24.0,11,1,1,1,0,0,0,0.6427289048473966,0.31956912028725315,0
9003150.0,Депо,19.0,1.0,46.17,14.2,18.7,24.0,11,1,1,1,0,0,0,0.30755902100931337,0.4050249079488845,0
5450000.0,Депо,19.0,0.0,27.25,17.6,8.9,2.0,11,1,1,1,0,0,0,0.6458715596330276,0.326605504587156,0
8242960.0,Депо,19.0,1.0,44.08,14.0,18.5,4.0,11,1,1,1,0,0,0,0.3176043557168784,0.41969147005444646,0
8041000.0,Депо,19.0,1.0,43.0,16.4,13.5,4.0,11,1,1,1,0,0,0,0.38139534883720927,0.313953488372093,0
5736000.0,Депо,19.0,0.0,28.68,18.6,9.0,7.0,11,1,1,1,0,0,0,0.6485355648535566,0.3138075313807531,0
8218650.0,Депо,19.0,1.0,43.95,17.3,12.0,7.0,11,1,1,1,0,0,0,0.39362912400455063,0.27303754266211605,0
8041000.0,Депо,19.0,1.0,43.0,16.4,13.5,9.0,11,1,1,1,0,0,0,0.38139534883720927,0.313953488372093,0
7195500.0,Депо,19.0,1.0,36.9,14.0,11.2,15.0,11,1,1,1,0,0,0,0.3794037940379404,0.3035230352303523,0
5559000.0,Депо,19.0,0.0,27.25,17.6,8.9,15.0,11,1,1,1,0,0,0,0.6458715596330276,0.326605504587156,0
7634250.0,Депо,19.0,1.0,39.15,11.8,16.7,14.0,11,1,1,1,0,0,0,0.30140485312899107,0.42656449553001274,0
5518200.0,Депо,19.0,0.0,27.05,17.6,8.9,15.0,11,1,1,1,0,0,0,0.6506469500924215,0.3290203327171904,0
10478800.0,Депо,19.0,2.0,61.64,28.5,16.7,6.0,11,1,1,1,0,0,0,0.46236210253082416,0.2709279688513952,0
10752500.0,Депо,19.0,2.0,63.25,24.8,17.9,6.0,11,1,1,1,0,0,0,0.39209486166007906,0.28300395256916994,0
9773750.0,Депо,19.0,2.0,55.85,31.1,9.0,6.0,11,1,1,1,0,0,0,0.5568487018800358,0.1611459265890779,0
10478800.0,Депо,19.0,2.0,61.64,28.5,16.7,8.0,11,1,1,1,0,0,0,0.46236210253082416,0.2709279688513952,0
10752500.0,Депо,19.0,2.0,63.25,24.8,17.9,8.0,11,1,1,1,0,0,0,0.39209486166007906,0.28300395256916994,0
9773750.0,Депо,19.0,2.0,55.85,31.1,9.0,8.0,11,1,1,1,0,0,0,0.5568487018800358,0.1611459265890779,0
10752500.0,Депо,19.0,2.0,63.25,24.8,17.9,10.0,11,1,1,1,0,0,0,0.39209486166007906,0.28300395256916994,0
10602080.0,Депо,19.0,2.0,61.64,28.5,16.7,12.0,11,1,1,1,0,0,0,0.46236210253082416,0.2709279688513952,0
10879000.0,Депо,19.0,2.0,63.25,24.8,17.9,12.0,11,1,1,1,0,0,0,0.39209486166007906,0.28300395256916994,0
11781000.0,Депо,19.0,3.0,71.4,43.2,10.0,12.0,11,1,1,1,0,0,0,0.6050420168067226,0.1400560224089636,0
10602080.0,Депо,19.0,2.0,61.64,28.5,16.7,14.0,11,1,1,1,0,0,0,0.46236210253082416,0.2709279688513952,0
9997150.0,Депо,19.0,2.0,55.85,31.1,9.0,14.0,11,1,1,1,0,0,0,0.5568487018800358,0.1611459265890779,0
10718500.0,Депо,19.0,2.0,63.05,33.5,11.7,2.0,11,1,1,1,0,0,0,0.5313243457573354,0.18556701030927836,0
10609700.0,Депо,19.0,2.0,62.41,32.7,10.7,4.0,11,1,1,1,0,0,0,0.5239544944720398,0.17144688351225765,0
10718500.0,Депо,19.0,2.0,63.05,33.5,11.7,4.0,11,1,1,1,0,0,0,0.5313243457573354,0.18556701030927836,0
10609700.0,Депо,19.0,2.0,62.41,32.7,10.7,6.0,11,1,1,1,0,0,0,0.5239544944720398,0.17144688351225765,0
10718500.0,Депо,19.0,2.0,63.05,33.5,11.7,6.0,11,1,1,1,0,0,0,0.5313243457573354,0.18556701030927836,0
10718500.0,Депо,19.0,2.0,63.05,33.5,11.7,10.0,11,1,1,1,0,0,0,0.5313243457573354,0.18556701030927836,0
10734520.0,Депо,19.0,2.0,62.41,32.7,10.7,12.0,11,1,1,1,0,0,0,0.5239544944720398,0.17144688351225765,0
10844600.0,Депо,19.0,2.0,63.05,33.5,11.7,12.0,11,1,1,1,0,0,0,0.5313243457573354,0.18556701030927836,0
10734520.0,Депо,19.0,2.0,62.41,32.7,10.7,14.0,11,1,1,1,0,0,0,0.5239544944720398,0.17144688351225765,0
10844600.0,Депо,19.0,2.0,63.05,33.5,11.7,14.0,11,1,1,1,0,0,0,0.5313243457573354,0.18556701030927836,0
11850700.0,Депо,19.0,2.0,69.71,28.0,22.3,2.0,11,1,1,1,0,0,0,0.4016640367235691,0.3198967149619854,0
10111600.0,Депо,19.0,2.0,59.48,28.0,12.3,4.0,11,1,1,1,0,0,0,0.4707464694014795,0.20679219905850707,0
11911900.0,Депо,19.0,2.0,70.07,32.3,14.5,6.0,11,1,1,1,0,0,0,0.46096760382474666,0.20693592122163554,0
14531400.0,Депо,19.0,3.0,89.7,53.7,13.6,8.0,11,1,1,1,0,0,0,0.5986622073578596,0.1516164994425864,0
11911900.0,Депо,19.0,2.0,70.07,32.3,14.5,8.0,11,1,1,1,0,0,0,0.46096760382474666,0.20693592122163554,0
11911900.0,Депо,19.0,2.0,70.07,32.3,14.5,10.0,11,1,1,1,0,0,0,0.46096760382474666,0.20693592122163554,0
13792680.0,Депо,19.0,3.0,85.14,45.2,13.7,10.0,11,1,1,1,0,0,0,0.5308902983321588,0.1609114399812074,0
14621100.0,Депо,19.0,3.0,89.7,53.7,13.6,12.0,11,1,1,1,0,0,0,0.5986622073578596,0.1516164994425864,0
12052040.0,Депо,19.0,2.0,70.07,32.3,14.5,12.0,11,1,1,1,0,0,0,0.46096760382474666,0.20693592122163554,0
11990120.0,Депо,19.0,2.0,69.71,28.0,22.3,14.0,11,1,1,1,0,0,0,0.4016640367235691,0.3198967149619854,0
10230560.0,Депо,19.0,2.0,59.48,28.0,12.3,14.0,11,1,1,1,0,0,0,0.4707464694014795,0.20679219905850707,0
13877820.0,Депо,19.0,3.0,85.14,45.2,13.7,14.0,11,1,1,1,0,0,0,0.5308902983321588,0.1609114399812074,0
13122000.0,Депо,19.0,3.0,81.0,52.4,9.3,2.0,11,1,1,1,0,0,0,0.6469135802469136,0.11481481481481483,0
